gemeente,Age0to9,Age10to19,Age20to29,Age30to39,Age40to49,Age50to59,Age60to69,Age70to79,Age80to89,Age90to99,Age100plus
Pekela,1473.7612903225806,1431.3348484848482,1819.1956594323856,1372.668665667172,1677.9761729530812,1583.481635802465,1567.8335144927557,1833.6736607142864,2423.7313043478252,2522.7112627986367,2438.5446927374282
Pijnacker-Nootdorp,1016.9882231404916,1102.5730945685868,1223.5977074507991,1311.0280847145486,1640.9848595848605,1439.423349366009,1601.234321550743,1683.955102040816,1712.7659574468084,1805.738217821782,2079.213677811552
Purmerend,806.3517040358715,1033.4052036199034,1126.7967377437615,1129.842658144871,1224.4642763033714,1210.589066937092,1284.228491620113,1390.0317073170738,1413.4580000000005,1712.1539267015705,1543.1492307692308
Putten,968.8147435897431,1252.53502415459,1424.580962128965,1421.5703193033396,1672.2366793271776,1697.9369218500774,1898.0299867899605,2158.3960629921253,2255.7942973523427,2300.8041493775945,2401.200246913581
Raalte,1201.273940486927,1416.052410901469,1556.5822604422642,1538.9858120721774,1672.7174379611126,1769.6924830261883,1995.3551307847067,2094.269463087246,2577.30988700565,2354.3877094972054,2688.2474880382783
Reimerswaal,1009.8416256157589,1248.3773030707623,1493.9568590350011,1446.721402660216,1440.7076975016944,1471.6260042283297,1597.8716557530372,1633.276940133039,1876.804955752215,1998.2196682464469,1882.954335894623
Renkum,887.7214506172852,993.342818057456,1650.177660972411,2094.922966507167,2068.690294217107,2193.641286989192,2768.812079299223,2438.8328710124892,3382.2754475703327,3178.942230769226,4304.990560681343
Renswoude,982.305417607224,1605.5931596091195,1397.5478102189768,1610.153947368422,1595.3879598662197,1710.3999999999976,1905.0080808080813,2225.6902439024393,2834.394520547945,2349.907843137255,2638.6194444444445
Reusel-De Mierden,1192.604000000001,1331.2053254437903,1725.1994525547436,1662.6700231481475,1880.8095754290887,2014.224123989218,2355.8013698630134,2153.137333333333,2657.606493506494,2893.911206896551,2847.584016393443
Rheden,969.6039189189229,1072.9696052631562,1085.2532066508325,1277.8196169471828,1370.2600115908394,1411.8719707732898,1552.9548958333446,1505.7726720647756,2016.4695544554534,1916.2940467219244,2456.994658634543
Rhenen,1044.727194066749,1308.9614805520685,1561.990875462396,1455.620338983053,1550.8947916666646,1625.150530303027,1572.1860053144387,1748.1998281786912,2027.4243999999978,2165.7355468750006,2489.8268749999997
Ridderkerk,938.908039647577,933.7839285714314,1348.7570247933934,1162.0586565752112,1274.4009667823384,1242.6570232748122,1134.9426800929373,2081.55,1962.6302687411587,1836.0604081632648,1834.4653288740267
Rijssen-Holten,987.7635283363788,1422.7835294117633,1401.5560079443894,1509.8126782077413,1621.1908799999862,1722.1178423236652,1767.2170318725075,2007.8949640287758,2193.6248598130837,2483.4369068541305,2217.533505154639
Rijswijk,951.8265672950482,1011.1601102941161,1085.6712070410706,1047.3065934065978,1158.8215990990805,1196.78413323779,1088.4646792452704,1156.3873605947933,1484.6966629588458,1483.2827865168601,1985.0908522283046
Roerdalen,1260.2758333333334,1398.1784461152886,1682.6387606318356,1573.431340206189,2046.6568627450997,1905.873952095808,1999.2511781338387,2350.5882882882875,2526.405982905983,2542.573684210527,2954.3608791208785
Roermond,937.6120689655214,1791.0458118556598,1307.6333769633402,1254.2486553922936,1603.4705289672672,1571.24828742514,1834.2825458392085,1839.2847494553398,2320.1439340400475,2110.587560738579,2420.625625660909
Roosendaal,851.5381333333321,1157.0836245428684,1263.6835109170272,1319.7047303350546,1548.934766656873,1518.2030069238524,1575.0909178433749,1625.5149350649353,2100.5712056737602,1796.0025892857125,2284.9641699273343
Rotterdam,813.3992584191379,869.7324098522104,962.0500990291645,977.5294242708782,1132.930022249886,1164.122068215374,1091.0852533350455,1064.4194347241066,1245.9228467722937,1301.8528821356163,1355.5591429967812
Rozendaal,1493.8080645161283,2569.4777777777776,2130.0687999999996,2412.7777777777783,2572.124691358025,2273.06511627907,1894.2090277777777,2257.8166666666666,2502.443478260869,2651.75,2459.06935483871
Rucphen,1191.0236842105305,1383.9914004913976,1710.7167002012063,1636.1596459096502,1911.8393013100494,1976.4815575987043,2149.8714912280716,2334.499590163935,2409.1900990099007,3012.139333333334,4133.760089686099
Schagen,1068.6798426745352,1230.3267060964536,1317.5043344840801,1410.1221929824615,1547.060773377952,1665.6528675703817,2043.6100000000038,2162.5687331536387,2226.531063829787,2259.413620071682,2517.832567489949
Scherpenzeel,921.1050000000005,1026.7445205479455,957.0459259259242,1092.7507526881707,1320.6363754889187,1303.9400250941014,1514.0800000000002,1350.166666666667,1335.542136498516,1685.5292134831463,1624.1734177215185
Schiedam,968.0278030993646,954.6346566523523,972.2044117647068,1027.9969154228968,1210.1013892994183,1125.8007259206718,1083.2838551099444,1040.524831309044,1372.7157350689163,1389.5879458239299,1504.3192959917772
Schiermonnikoog,863.2190476190474,1007.0209302325578,1605.801666666667,1161.8163934426232,1869.883783783784,1718.7234567901232,1772.8000000000004,1935.6647058823528,2073.9840000000004,2079.061290322581,1818.3622641509437
Schouwen-Duiveland,1018.6989200863933,1290.891124260354,1497.0481464737798,1360.7095265588935,1519.839649877145,1597.5842318840603,1910.5477492877508,1825.0247191011238,1835.5968164794022,1857.9578717201182,1867.9287848997253
Simpelveld,960.5639097744357,1480.6296028880868,1450.2050000000004,1534.3420577617312,1786.1562947799318,1800.7765652951541,1547.299388379206,1856.5000000000007,2450.3183098591544,2355.642087542087,2663.4380546075076
Sint Anthonis,1463.1858585858588,1802.7887525562376,1778.3201219512187,1584.3548076923073,2055.1582814445846,2108.2146054181458,2408.7907246376817,2710.528671328671,3186.4159340659344,3049.545180722892,3166.861838440111
Sint-Michielsgestel,1113.6049562682203,1372.945503791985,1450.201215805472,1475.530558375633,1969.3169578622744,1889.485660218671,1961.853030303032,2506.5114754098363,2202.444339622642,2822.1657794676817,2699.221716514953
Sittard-Geleen,852.6122160834833,1137.0399500970357,1419.805502239286,1289.8820020222533,1650.6962778094678,1590.8514073351919,1711.442153067309,1734.1885103298257,2103.579711959927,1865.4667905248486,2035.3668857847138
Sliedrecht,822.1022927689601,935.4730125523034,1234.6523809523812,1146.7933928571515,1279.6507990867647,1226.0512137077692,1384.483123689728,1559.5948717948706,1652.9506650544117,1800.421967213115,1810.2752411575539
Sluis,1034.3940780619084,1286.2342483660143,1383.5726912928792,1572.0449557522134,1613.0333004926124,1546.1377423033055,1856.532327297118,1826.230982367758,1962.3106779661023,1994.8138888888898,2033.5005994550386
Smallingerland,938.8947335811642,1388.133950388749,1594.3390419947505,1375.9119963647363,1676.4080800156821,1565.1247821466668,1526.5742970439887,2182.404013377926,2241.552014010509,2397.810472972974,2670.5464285714274
Soest,1144.0003350083734,1173.0864885496162,1263.4273430782462,1265.263867114592,1350.4078679504846,1308.1793809523879,1489.592240587689,2217.038174273858,2065.0064323607417,2068.8349782293194,2139.9692982456145
Someren,1224.7561403508769,1342.6119638826187,1602.9540130151804,1694.5453787878826,1854.2105804111247,2185.852604611446,2297.9538028169004,2660.318421052632,2835.188516746414,2873.1851851851857,3182.67969924812
Son en Breugel,1031.9250684931503,1308.412019230768,1540.053835425382,1603.227216748771,1877.345448592012,1949.5401592718993,2060.8824086603513,1993.8246153846153,2334.0012658227847,2726.28125,2699.2887323943664
Stadskanaal,1107.9902255639126,1161.3643921568641,1207.1420289855118,1287.585500299579,1455.6097417840294,1461.2555135951804,1534.2069164265133,1839.7931999999998,2065.1882183908033,2123.609259259261,2211.0342531493684
Staphorst,1275.8242481203029,1665.1506000000002,1871.8674019607818,2014.990609137056,1978.9899132321043,2260.929623824453,2660.6076923076917,3110.6502439024375,3121.9685430463574,3565.4873417721506,3310.565940054496
Stede Broec,950.2197211155371,1108.8956521739146,1494.1965473145776,1408.1062244897962,1415.6439739413713,1503.048341232233,1740.2972375690606,1684.2325000000003,2066.2862068965514,2031.9816406250002,2118.9372712146424
Steenbergen,944.226953748004,1413.6691428571428,1488.537186311788,1388.1363565891486,1580.1389334591806,1667.5302557704313,1798.058315789474,1790.3868263473053,2167.7240000000006,2336.8834112149534,2271.1804676753786
Steenwijkerland,1104.5168695652171,1338.2471847370848,1351.7814866760186,1442.525996204934,1644.9456666666636,1721.764799999994,1838.5418589743576,1965.5429805615552,2144.505889145496,2202.768882175226,2222.3514239871674
Stein,838.4043269230771,1301.2202160493825,1356.4679922405414,1481.1233480176218,1940.0219890510957,1844.566653480999,1845.1916419679922,1945.0216890594997,2543.9697115384624,2364.019472616635,2554.347609561752
Stichtse Vecht,981.6033690658492,1227.993197278911,1181.1723950795981,1251.204196245454,1269.7896415359055,1418.5884375000167,1500.078967813537,1603.628475336321,1827.53154362416,1952.7136531365318,2216.492640247042
Sudwest-Fryslan,1061.9762270845652,1398.0172800390008,1677.8129806790425,1430.1032279029337,1773.0368920695287,1612.7613487916622,1759.6869103773568,2131.9457142857173,2160.690157211209,2202.7857069933634,2747.005969275785
Terneuzen,918.6936208445645,1435.2568050749687,1324.0253289473712,1296.569936102237,1480.4853970125669,1441.7218810726692,1580.8909922928706,1720.1873343151706,1846.7666666666687,1863.9411508282487,1914.25328732292
Terschelling,1252.8655172413794,1330.188775510204,1889.7005235602105,1465.655999999999,1737.391304347827,1849.4999999999995,2259.883486238533,2129.4028985507252,2114.9590909090903,2014.4602339181288,1948.808394160584
Texel,1075.6414634146345,1086.8864042933774,1348.849862637364,1168.9461627906987,1708.6588235294082,1656.5558998808037,1870.7804008908686,1860.559677419356,2063.36,2073.5506172839505,1980.3960614793475
Teylingen,934.7895918367357,1146.0416571428516,1320.380640465791,1236.9128451031684,1377.665060908099,1441.1829887218005,1467.1436697247689,1656.3066252587982,1742.7731457800498,2213.2882352941206,1870.8367647058801
Tholen,969.7028449502105,1291.6700668896344,1482.753087557604,1327.8561975768841,1427.2507019438515,1489.4629818181845,1836.330223390274,1654.3801242236023,1752.3761904761914,1803.5122149837152,1884.109882747071
Tiel,951.7234774066793,952.7905882352987,1288.4954728950436,1236.1471443774358,1427.6096125186189,1320.6259714707346,1516.720161290328,1529.0348437499977,1719.8187086092728,1730.7037195994283,1775.579647218455
Tilburg,808.035937683032,960.7927789286794,1265.5877922262353,1171.80538041194,1441.6363290615689,1346.5022551546074,1397.3181036570413,1499.6096357226797,1661.8204321855253,1682.9283194355312,1696.8686191917893
Tubbergen,1222.7471281296012,1639.277396166134,1773.4682005494517,2007.7434645669234,2159.316759002772,2393.1922405431574,2495.136460176991,2815.305238095238,3078.069649805448,3150.0347031963483,3245.049632352941
Twenterand,1100.5120516499294,1259.6356692361567,1507.658049292083,1547.5418554476794,1689.862504498015,1794.291829004326,1949.2888345558288,1922.9885542168674,2411.500946969697,2180.0656818181815,2485.919628647216
Tynaarlo,1400.3418457648556,1579.7735034347377,1439.416286863271,1439.6517933390194,1871.2173273396008,1962.7842733635196,1904.5267089499641,2092.707723577236,2342.0124390243864,2444.118238993714,2834.366471277842
Tytsjerksteradiel,1103.111138613863,1345.0460674157348,1390.1632362459573,1421.1689524838027,1626.3041847041934,1737.080636237896,1714.793389296959,2447.21809045226,2138.7703898050995,2602.7556468172465,3015.826889848812
Uden,1060.9142253521136,1247.3492086330934,1314.8259421880732,1314.4874934725672,1679.952783018863,1630.5204574742313,1701.2250830564774,1974.9610079575582,2770.103333333334,2392.2749999999996,2644.71551724138
Uitgeest,1103.6414187643038,1258.7997001499225,1146.8947497949193,1194.1487091222043,1467.5071568627438,1546.716791604202,1544.7070833333332,1652.584955752212,1890.2199999999996,1575.698780487805,1787.8802792321153
Uithoorn,995.4657817109199,1062.453613281249,1168.1443960826941,1279.5957189014514,1316.9954194544425,1366.8468108108432,1428.3550330033015,1495.977551020408,1823.6411764705886,2161.2884057971014,1935.601086956521
Urk,920.2863917525792,1080.0942669172923,1311.0283442469597,1415.8531055900637,1559.8679631525094,1531.5985685071582,1679.5929310344848,1447.012676056338,1516.6074766355136,1477.8842105263163,1450.290510948904
Utrecht,770.2193660745252,923.9476491416707,979.8583525511656,971.176438467818,1332.2925013109527,1227.3035715934247,1177.6493436574358,1262.7101598173535,1413.1458409008203,1299.1067286294115,1426.261327640809
Utrechtse Heuvelrug,1142.9237954768919,1267.5034710743798,1260.2377147766242,1293.009639953546,1711.7415815772397,1705.4858743169407,1947.972340425524,4092.2884940778367,2069.2631625441713,2285.69949622166,2471.5167750325086
Vaals,500.0919282511204,982.6546031746042,1417.1589285714294,1262.4882615156012,1322.907593582883,1545.7901052631655,1654.7095238095246,1922.7915750915759,1753.4672131147547,2254.8222797927456,1594.9835535976513
Valkenburg aan de Geul,784.3502242152465,1278.6016746411485,1261.5952978056334,1237.4638655462152,1804.9491289198606,1741.259875097593,1828.38629032258,1791.7330882352956,2210.651768488748,1979.0845070422513,2517.2554368932074
Valkenswaard,858.7434741784042,1017.7084415584426,1428.7431146359052,1430.7712282031819,1671.9565407554724,1493.3694720734525,1666.8434210526314,1789.6752066115712,2260.645879120877,2074.4630859375,2548.1842342342325
Veendam,1284.0348314606726,1299.35188431201,1515.0154867256624,1207.365889407063,1527.0817185289989,1434.7438721983904,1375.5150259067316,1558.5974576271176,2089.307986111111,2017.5412037037015,2385.4153298835695
Veenendaal,900.4795159593153,1006.7790913305516,1203.1237079091725,1324.0748339091094,1300.2197318354736,1173.867259073838,1312.1363636363567,1507.4658536585393,1735.604495210023,1718.9365900383148,1519.7418604651166
Veere,1195.7289473684186,1351.9591752577346,1575.8170020120683,1582.2332061068716,1656.6906154517687,1635.662790697671,1802.7192346424983,1751.513384321222,2070.588685015291,2008.4655696202528,2218.560566448801
Veldhoven,983.5371750433285,1249.5303797468387,1393.7663352759703,1495.0528378378222,1589.6682603550466,1660.5365981308437,1616.7285256410162,2118.731658291457,2498.116459627329,2254.484548104957,2505.54
Velsen,761.3100226073849,957.4922770303915,1073.8468830795787,1138.7791716258066,1163.057274045427,1217.6018918021962,1364.6986752773666,1454.5530733641797,1738.7391355140219,1571.2390506697711,1733.4831552482717
Venlo,927.6962682215755,1237.491408450705,1301.6419062623088,1290.351288435195,1558.443133306491,1523.3663234403539,1648.2293954958589,1735.184974358975,2158.29661930426,2139.5730386052314,2247.3949947497367
Venray,1012.1489953632168,1325.0463986599632,1530.0313766596748,1440.9835494627666,1835.8584913983423,1879.5668896321115,2856.0972081218297,3302.425981873111,4739.411410788384,5683.066223404258,3723.362560777958
Vijfheerenlanden,948.74738745981,1029.3505364201005,1267.0371963562814,1292.3001850709475,1518.8844115192076,1394.6010927505386,1540.5288987905824,1508.1192607003875,1895.1387312186996,1947.2196923076935,2098.372183908046
Vlaardingen,882.6469367088625,915.1204081632649,1126.619748913569,923.539675477623,1169.817249417277,1238.0837495945261,1143.2890924464423,1177.2197428833842,1428.7691474493329,1340.9605483625248,1613.0295693277337
Vlieland,798.3862745098037,1783.9055555555558,1149.147457627118,1194.9576923076927,1760.67380952381,1600.872,1373.3539007092197,1584.371428571428,1906.0190476190478,1782.9875000000002,1883.9186915887851
Vlissingen,813.6053915275987,1084.5526706231483,1237.1407335907315,1017.2039370078741,1311.4401690391421,1309.5792177314115,1220.2396706050736,1399.4943310657611,1578.9920577617359,1441.127435697587,1624.0797385620901
Voerendaal,1147.8925,1169.8287280701752,1581.2335984095414,1591.0882706766893,2077.281958295556,1940.8100273473135,1959.9681481481484,2177.972380952382,2403.7700000000013,2455.4537500000006,2590.0094155844176
Voorschoten,879.8680616740091,1164.1377014716206,1148.6941101152313,1231.711994113315,1374.566072701355,1406.2828244274797,1482.1906294706691,1672.828387096774,1763.0538341158076,1872.27054263566,1872.1692622950811
Voorst,1123.4367441860486,1137.2409506398506,1358.4340000000009,1424.9066511987598,1564.9198651452227,1626.7966594827576,1698.8921854304676,1950.0541062801938,2152.868333333332,2181.1944927536247,2411.1768539325853
Vught,1209.1592319054655,1083.6769745649258,1272.4014623955418,1362.4783638320725,1687.8915401301542,1621.1742179072287,1881.6920779220782,1765.0644444444442,1997.7985058697902,2215.3898576512474,2438.2279646017705
Waadhoeke,1107.3253499222387,1455.1427738172388,1682.2677229515664,1457.1476584022073,1697.102868658128,1623.8798227100056,1712.287993803252,2005.715501519754,2262.7185474860344,2239.211828793775,2703.117687235041
Waalre,1385.1921052631578,1439.1987704918022,1388.4736141906844,1481.9540069686443,1804.5035175879286,1711.3276740237643,1839.9108190090972,3212.0968750000006,2874.4416666666684,1875.829828850858,2786.8648351648353
Waalwijk,876.3604055496302,1095.4646008403327,1364.7383527454208,1386.8061139896386,1530.6136196600792,1485.3510685539745,1601.760318275159,1603.0728476821178,2131.1147249190935,2089.0305555555556,2129.5679051383368
Waddinxveen,958.2619588744557,1287.3420833333334,1250.9027885360263,1163.4163962425284,1400.9676593210215,1270.9317599460592,1261.130109489048,1490.3138461538429,1728.1451612903227,1742.150883392226,1905.970833333334
Wageningen,632.7338275862062,1127.9196063588226,1142.930328867234,1009.0551030928017,1321.9729468598925,1266.6874601148984,1373.2772194304928,1826.942589118197,1904.2422680412353,2015.4215094339647,2337.6259103641446
Wassenaar,1535.0794573643416,1219.9232970027238,1345.3066326530604,1339.0926905132164,1634.9816023738879,1433.9303599374005,1862.9135338345923,1799.659292035397,2218.990796788137,2354.5959550561824,2508.9929465301493
Waterland,907.1537572254339,1111.3854103343467,1553.1010489510516,1424.3268990169836,1557.861209529628,1460.9546454767767,1627.1914512922447,1783.7930434782609,1874.1268156424578,1901.5165137614695,2122.622188449848
Weert,1015.7260769230752,1165.7846889952161,1481.834950071324,1374.4294922989181,1719.7912470023932,1695.4261143629135,1790.5297104323633,1854.425722543357,2468.9504458598726,2085.817915904935,2164.098004987532
Weesp,1010.1081855388817,1045.4329949238581,1243.6859374999974,1051.4251982916408,1176.9817490494297,1139.9717654556862,1108.9799504950547,1270.1318181818185,1644.6127272727251,1704.622844827586,1701.3938107869124
West Betuwe,1031.8793598234004,1432.3221402214024,1402.852886339193,1386.691937474285,1633.7527217125369,1689.6440273037647,1759.383941605841,1781.2677570093517,2191.9794392523395,2198.4090285714315,2382.9308163265264
West Maas en Waal,1063.5102286401905,1479.1020689655206,1463.6992783505148,1503.3564634146378,1840.5184381778708,2005.4856085526378,2626.076974789918,2253.8968750000004,2444.7461538461534,2537.068152866247,2872.6652925531916
Westerkwartier,1052.8234770384313,1503.792714231791,1575.412009481178,1588.6343353857262,1695.6976899580025,1841.0652831402917,2117.421784098255,2287.5008103727714,2642.0226666666686,2835.2134600158356,3173.4395439739415
Westerveld,1245.9359307359307,1974.4367346938784,1822.7767967145771,2013.2585685483878,2024.9343130990449,2151.023300090659,2838.762977099236,2609.545498783453,3572.148846153845,3362.7363043478267,3283.531091617935
Westervoort,950.2852564102568,1000.4070967741945,1356.7802761341236,1230.2451665050112,1404.3972556894257,1551.8729032258043,1821.6295964125552,2190.9406250000006,2351.9190000000003,2082.0206896551726,2357.405970149253
Westerwolde,838.9044444444371,1900.3188034188038,1891.6561416185032,1421.6975019516071,1748.8158309859114,1939.0266169154222,1820.9605555555565,2206.4749613601252,2426.76532929599,2721.358206106873,3220.1067689530664
Westland,1003.5174775806119,1158.1759917277714,1191.990132933904,1270.588322507775,1496.425520387794,1412.8453056768758,1640.7287563986683,2013.8896512935862,1720.1702159718745,1850.7357575757553,2004.9144358794713
Weststellingwerf,1075.4938704028011,1282.5997999999972,1545.9471999999969,1521.7275267050097,1774.7761235955106,1906.1080917059987,1696.1185686653812,2200.045603271985,2477.4643759873625,2456.3803806734977,2899.4845821325634
Westvoorne,1250.896853932584,1108.9345070422512,1625.1938271604952,1412.557564575654,1566.1206436420666,1801.386788990824,1944.829032258064,1969.6342391304343,2233.2442542787294,2334.2742857142853,2485.1891566265067
Wierden,1173.1851809954765,1300.3221165279422,1475.4449185415046,1492.1829662261378,1746.6616666666644,1718.081970649895,1718.4732620320874,1912.6475903614457,2027.7917808219183,2198.525885558583,2340.0066225165574
Wijchen,1005.0848256361905,1122.854798112217,1410.3085882786513,1254.9612097150734,1633.0452489905806,1638.4247534053573,1760.4497129735964,2021.2571428571423,2316.802027027028,2415.9475247524747,2730.2088135593203
Wijdemeren,1006.2251412429378,1334.3747330960853,1166.2659555555576,1280.6202238209403,1417.3074634392374,1537.5478092783428,1555.4650208623082,1656.1494545454548,1825.9139410187652,1957.708629441626,2111.5455868089225
Wijk bij Duurstede,986.1925545571258,1241.6532967032954,1239.4945853324243,1252.2975178638592,1414.4247626582326,1441.5720623501225,1714.4706451612892,1914.2208333333356,2035.927096774194,2166.4891472868217,2414.4723809523794
Winterswijk,1083.6707616707606,1356.7694261524016,1788.5773320895578,1611.8036342321182,1806.3971613545868,1969.942462146138,2047.394680851062,1949.0036480686695,2777.2375750300107,2880.4920251836324,3760.2319067998096
Woensdrecht,1005.4777777777788,1325.7836101882592,1485.875841346152,1517.0717637540458,1811.211063829785,1750.2626893070212,1923.0731870229008,2117.0114882506514,2368.6195121951214,2181.060337552742,2402.355167173254
Woerden,993.7842604298351,1199.4484848484874,1181.6724198250747,1185.0664274730839,1467.3327021494476,1507.761644306844,1592.746598905388,1699.5432584269647,1722.496798493408,1877.9748310810796,1939.2008449004213
Wormerland,810.0182461103244,1383.2151724137939,1154.898959236772,1263.605849889624,1566.8732484076402,1330.0695226438143,1467.5708703374773,2573.7731707317075,1961.6377245508972,2058.5441860465144,2128.674799999998
Woudenberg,1055.3871794871777,1206.1010130246023,1468.856534090909,1452.4263227513231,1594.2855614973312,1565.8170588235248,1879.2832214765133,2349.7642857142855,2165.346534653464,2180.5623655913973,2361.6634328358205
Zaanstad,856.8183329136209,996.700848220031,1121.467604031216,1106.8197068604566,1309.191287022112,1228.0373854933414,1250.2405010438483,1359.063284132842,1540.7145810424413,1598.6005367162747,1658.6623232132793
Zaltbommel,944.0649341649323,1951.2524390243916,1616.549519230773,1531.6270006958991,2227.004424778761,2734.8862142857192,2073.9415662650617,1933.6859375000004,2039.9768750000007,2318.9043956043956,2244.6329927007305
Zandvoort,932.8834808259599,901.1209821428578,1116.3568019093093,1069.4368674698808,1164.9416534181294,1320.4154632152672,1548.2400760938456,1605.9272123893804,1815.0593659942365,1614.8910583941595,1777.4974628171467
Zeewolde,1091.3192506459957,1108.2091312618911,1334.6339238263968,1459.7213619080605,2246.1011627906973,3897.6,2007.175,2007.175,2007.175,2007.175,2007.175
Zeist,930.4808080808083,1448.9806472491878,1268.8034749034844,1199.6325719506613,1399.288947195849,1252.3977913175854,1386.6054361567608,1625.7341801385676,2047.5366762177564,2079.3088041431283,2134.791234191014
Zevenaar,1117.1614845938382,1044.0477619532014,1487.2147553816048,1395.6278331487651,1582.805092896169,1510.5176018447319,1747.8484762579726,1762.8931034482778,2179.771148459384,2179.136175115208,2669.6908438060977
Zoetermeer,886.4609080415637,1019.5295569329968,1139.553779971783,1105.0595751993012,1169.6957605717869,1243.0547487844071,1345.3516981132068,1894.712765957447,1786.9129629629626,2081.1778409090894,2241.8276094276093
Zoeterwoude,1028.7013736263727,1106.8747663551408,1241.7354515050163,1349.995514950167,1561.3241379310298,1475.9367741935498,1492.4007092198576,1879.90625,2326.7316239316237,1825.8720430107528,2334.22723880597
Zuidplas,1045.591367323296,1115.3722482435599,1312.9397727272737,1219.9405196412108,1356.6291863207616,1450.0180417665406,1445.4182872435251,1572.6464646464615,1895.7655384615387,2018.5916666666656,2286.2737642585557
Zundert,1217.9683333333337,1997.8853709508867,1496.5640266469263,1674.5768063583844,1786.5577737447118,1893.7932610379576,2082.3375956284153,2125.971268656716,2510.6093548387084,2513.74501510574,2902.8707547169824
Zutphen,824.6220055710304,1101.781528989228,1183.1008974801507,1217.617447795823,1311.4369726472041,1297.7087881219875,1454.6205789473609,1576.3704485488151,1743.2461677186648,1725.1535889872177,1786.2709057971063
Zwartewaterland,1038.3863505747156,1491.53825966851,1630.5811420982684,1673.1438183347345,1783.1881962864709,1683.9489079563155,1794.6928134556547,1861.543356643356,1968.1325358851673,2053.167003367004,2004.4262812089366
Zwijndrecht,876.754692556635,912.5684077506296,1180.1405405405353,1148.9519241047565,1282.624441067939,1284.6098373156947,1253.9857875249122,1438.1456570155929,1453.1675226586121,1511.0846511627908,1743.218904109588
Zwolle,923.4341291585157,1038.1802507395366,1112.2412994147774,1214.9401627780874,1334.576613099594,1291.587364718592,1299.5056691992781,1456.0689303904928,1583.3790009699364,1603.667803491675,1607.3148557397217
